fpr,tpr,threshold
0.0001,0.1059,0.9998406
0.0001,0.1074,0.9998337
0.0001,0.1076,0.9998336
0.0001,0.1083,0.9998312
0.0001,0.1085,0.9998307
0.0001,0.1086,0.9998306
0.0001,0.1092,0.99982977
0.0001,0.11,0.9998276
0.0001,0.1103,0.9998272
0.0001,0.1107,0.9998253
0.0001,0.1109,0.9998252
0.0001,0.1111,0.9998247
0.0001,0.1115,0.9998234
0.0001,0.1131,0.9998166
0.0001,0.1133,0.99981624
0.0001,0.1135,0.99981576
0.0001,0.1137,0.9998155
0.0001,0.1139,0.99981433
0.0001,0.1141,0.9998142
0.0001,0.1144,0.99981326
0.0001,0.1149,0.99981195
0.0001,0.1151,0.99981135
0.0001,0.1154,0.99981076
0.0001,0.1156,0.99981016
0.0001,0.1165,0.999806
0.0001,0.1167,0.99980575
0.0001,0.1183,0.9998004
0.0001,0.1187,0.99980015
0.0001,0.1192,0.9997973
0.0001,0.1194,0.9997968
0.0001,0.1209,0.9997929
0.0001,0.1211,0.9997925
0.0001,0.1212,0.9997919
0.0001,0.1214,0.9997918
0.0001,0.1215,0.99979156
0.0001,0.1217,0.9997913
0.0001,0.1222,0.9997904
0.0001,0.1228,0.9997899
0.0001,0.1234,0.99978715
0.0001,0.1237,0.9997856
0.0001,0.1239,0.99978524
0.0001,0.1252,0.9997811
0.0001,0.1255,0.9997807
0.0001,0.1258,0.9997787
0.0001,0.126,0.9997776
0.0001,0.1267,0.99977237
0.0001,0.1269,0.9997719
0.0001,0.127,0.99977154
0.0001,0.1272,0.99977106
0.0001,0.1279,0.99976724
0.0001,0.1281,0.99976677
0.0001,0.1283,0.9997662
0.0001,0.1285,0.99976546
0.0001,0.1286,0.9997651
0.0001,0.1288,0.9997638
0.0001,0.1291,0.9997631
0.0001,0.1293,0.9997625
0.0001,0.1299,0.9997584
0.0001,0.1301,0.9997578
0.0001,0.1314,0.99975425
0.0001,0.1316,0.999754
0.0001,0.1323,0.99975127
0.0001,0.1325,0.99975103
0.0001,0.1333,0.999749
0.0001,0.1337,0.9997477
0.0001,0.134,0.9997471
0.0001,0.1343,0.99974674
0.0001,0.1344,0.99974614
0.0001,0.1346,0.9997452
0.0001,0.1353,0.9997408
0.0001,0.1355,0.9997404
0.0001,0.1359,0.9997391
0.0001,0.1361,0.9997385
0.0001,0.1384,0.9997311
0.0001,0.1386,0.99973065
0.0001,0.139,0.9997279
0.0001,0.1392,0.9997278
0.0001,0.1409,0.99971956
0.0001,0.1411,0.99971944
0.0001,0.1412,0.99971884
0.0001,0.1415,0.9997185
0.0001,0.1435,0.99970955
0.0001,0.1437,0.9997085
0.0001,0.144,0.9997073
0.0002,0.144,0.99970716
0.0002,0.1442,0.99970585
0.0002,0.1446,0.9997054
0.0002,0.1449,0.9997037
0.0002,0.1451,0.99970335
0.0003,0.1451,0.999703
0.0003,0.1453,0.9997004
0.0003,0.1455,0.9996997
0.0003,0.1458,0.9996983
0.0003,0.146,0.99969816
0.0003,0.1474,0.9996902
0.0003,0.1478,0.9996897
0.0003,0.1484,0.9996865
0.0003,0.1486,0.999686
0.0003,0.1501,0.999678
0.0003,0.1505,0.9996772
0.0003,0.1512,0.9996747
0.0003,0.1514,0.999673
0.0003,0.1515,0.99967265
0.0003,0.1517,0.9996717
0.0003,0.1522,0.9996706
0.0003,0.1524,0.9996699
0.0003,0.1527,0.9996687
0.0003,0.1529,0.99966836
0.0003,0.1532,0.99966824
0.0003,0.1551,0.99965906
0.0003,0.1553,0.9996588
0.0003,0.1577,0.9996505
0.0003,0.1579,0.99965036
0.0003,0.16,0.9996356
0.0003,0.1602,0.99963546
0.0003,0.1603,0.999635
0.0003,0.1605,0.999634
0.0003,0.1607,0.9996338
0.0003,0.1609,0.99963355
0.0003,0.1618,0.9996306
0.0003,0.162,0.99963045
0.0003,0.1645,0.99961793
0.0003,0.1647,0.9996178
0.0003,0.165,0.9996152
0.0003,0.1652,0.99961495
0.0003,0.1658,0.99961215
0.0003,0.166,0.9996106
0.0003,0.1664,0.9996069
0.0003,0.1666,0.99960655
0.0003,0.168,0.9995968
0.0003,0.1682,0.9995946
0.0003,0.1684,0.9995943
0.0003,0.1686,0.99959415
0.0003,0.1688,0.99959344
0.0003,0.169,0.9995933
0.0003,0.1701,0.9995864
0.0003,0.1707,0.9995846
0.0003,0.1719,0.9995778
0.0003,0.1721,0.9995776
0.0003,0.1732,0.9995691
0.0003,0.1734,0.999569
0.0003,0.1735,0.99956864
0.0003,0.1737,0.99956816
0.0003,0.1739,0.9995677
0.0003,0.1741,0.999567
0.0003,0.1742,0.9995666
0.0003,0.1744,0.9995665
0.0003,0.1753,0.99956185
0.0003,0.1755,0.9995615
0.0003,0.1758,0.99955565
0.0003,0.176,0.9995552
0.0003,0.1768,0.9995522
0.0003,0.177,0.9995517
0.0003,0.1779,0.99954695
0.0003,0.1781,0.9995455
0.0003,0.1783,0.9995436
0.0003,0.1785,0.9995419
0.0003,0.1801,0.9995301
0.0003,0.1803,0.99952984
0.0003,0.1808,0.9995253
0.0003,0.181,0.99952507
0.0003,0.1834,0.99951243
0.0003,0.1836,0.9995121
0.0003,0.1857,0.99949396
0.0003,0.1859,0.9994931
0.0003,0.188,0.9994815
0.0003,0.1882,0.99948126
0.0003,0.1895,0.9994704
0.0003,0.1897,0.99947006
0.0003,0.1899,0.9994697
0.0003,0.1901,0.9994677
0.0003,0.1941,0.9994423
0.0003,0.1943,0.99944216
0.0003,0.1948,0.9994373
0.0003,0.195,0.99943644
0.0003,0.197,0.9994221
0.0003,0.1972,0.9994217
0.0003,0.1983,0.9994111
0.0003,0.1985,0.9994106
0.0003,0.1989,0.99940395
0.0003,0.1991,0.9994025
0.0003,0.1999,0.99939585
0.0003,0.2001,0.9993948
0.0003,0.2006,0.9993917
0.0003,0.2008,0.99939036
0.0003,0.2018,0.99938214
0.0003,0.202,0.9993819
0.0003,0.2022,0.9993813
0.0003,0.2026,0.9993799
0.0003,0.2045,0.99936324
0.0003,0.2047,0.9993631
0.0003,0.2054,0.9993555
0.0003,0.2056,0.9993548
0.0003,0.2058,0.99935347
0.0003,0.206,0.99935323
0.0003,0.2069,0.99934334
0.0003,0.2071,0.9993432
0.0003,0.2093,0.9993247
0.0003,0.2097,0.9993229
0.0003,0.2099,0.9993211
0.0003,0.2101,0.99932027
0.0003,0.212,0.99930763
0.0003,0.2122,0.99930453
0.0003,0.213,0.9992982
0.0003,0.2132,0.99929786
0.0003,0.2136,0.9992899
0.0003,0.2138,0.99928975
0.0003,0.214,0.9992873
0.0003,0.2142,0.9992867
0.0003,0.2149,0.9992803
0.0003,0.2151,0.9992799
0.0003,0.2178,0.9992562
0.0003,0.218,0.9992544
0.0003,0.2192,0.9992455
0.0003,0.2194,0.99924517
0.0003,0.22,0.99923897
0.0003,0.2204,0.9992384
0.0003,0.2222,0.9992275
0.0003,0.2224,0.99922705
0.0003,0.2225,0.9992269
