fpr,tpr,threshold
0.0,0.2085,0.99804795
0.0,0.2087,0.99804425
0.0,0.2105,0.99802184
0.0,0.2107,0.9980197
0.0,0.2153,0.99793786
0.0,0.2155,0.99793434
0.0,0.2179,0.9978809
0.0,0.2181,0.9978802
0.0,0.2242,0.9977457
0.0,0.2244,0.9977443
0.0,0.2323,0.9975999
0.0,0.2325,0.9975979
0.0,0.2381,0.99746835
0.0,0.2383,0.9974661
0.0,0.2446,0.99729925
0.0,0.2448,0.9972965
0.0,0.2549,0.99703646
0.0,0.2551,0.9970355
0.0,0.2585,0.9969543
0.0001,0.2585,0.996953
0.0001,0.27,0.99662906
0.0001,0.2702,0.996628
0.0001,0.272,0.9965868
0.0002,0.272,0.9965848
0.0002,0.2725,0.99657047
0.0002,0.2727,0.9965654
0.0002,0.283,0.9962709
0.0002,0.2832,0.99626833
0.0002,0.2877,0.99611074
0.0003,0.2878,0.9961098
0.0003,0.2899,0.9960342
0.0003,0.2901,0.99602556
0.0003,0.2908,0.9959942
0.0003,0.291,0.995994
0.0003,0.2918,0.99596727
0.0003,0.292,0.995965
0.0003,0.2928,0.99594754
0.0003,0.293,0.99594146
0.0003,0.299,0.9957217
0.0004,0.299,0.9957131
0.0004,0.302,0.99558794
0.0004,0.3022,0.9955825
0.0004,0.3032,0.9955043
0.0004,0.3034,0.9955035
0.0004,0.3092,0.9953022
0.0004,0.3094,0.99530196
0.0004,0.3212,0.99475807
0.0004,0.3214,0.9947562
0.0004,0.3231,0.99466854
0.0004,0.3233,0.9946641
0.0004,0.3254,0.99460053
0.0004,0.3256,0.99459606
0.0004,0.3307,0.9943059
0.0004,0.3309,0.9943017
0.0004,0.331,0.9943
0.0004,0.3312,0.99429613
0.0004,0.3317,0.99428
0.0004,0.3319,0.9942742
0.0004,0.334,0.9941328
0.0005,0.334,0.99413174
0.0005,0.3379,0.9939528
0.0005,0.3381,0.9939494
0.0005,0.3562,0.99305
0.0005,0.3564,0.9930407
0.0005,0.3607,0.99284476
0.0005,0.3609,0.9928427
0.0005,0.3629,0.9927108
0.0006,0.3629,0.9926926
0.0006,0.364,0.99263823
0.0006,0.3642,0.9926318
0.0006,0.3652,0.9926029
0.0006,0.3654,0.99260277
0.0006,0.3696,0.99241513
0.0006,0.3698,0.9924124
0.0006,0.3811,0.9917671
0.0007,0.3811,0.99175936
0.0007,0.3851,0.9915354
0.0007,0.3853,0.9915165
0.0007,0.4031,0.9904343
0.0008,0.4031,0.99043196
0.0008,0.4033,0.99041474
0.0008,0.4035,0.9903927
0.0008,0.4044,0.99033934
0.0008,0.4046,0.99032986
0.0008,0.4099,0.9900064
0.0008,0.4101,0.9899884
0.0008,0.4148,0.98971725
0.0009,0.4148,0.9897147
0.0009,0.4153,0.9896741
0.001,0.4153,0.98966837
0.001,0.4218,0.9892168
0.0011,0.4218,0.98921424
0.0011,0.4241,0.98909503
0.0012,0.4241,0.9890927
0.0012,0.4491,0.9870063
0.0013,0.4491,0.9869941
0.0013,0.4559,0.98644847
0.0014,0.4559,0.986419
0.0014,0.4626,0.9856477
