fpr,tpr,threshold
0.0,0.1343,0.99994016
0.0,0.1347,0.9999397
0.0,0.135,0.9999392
0.0,0.1352,0.9999391
0.0,0.1354,0.9999387
0.0,0.1356,0.9999386
0.0,0.1357,0.99993837
0.0,0.1359,0.99993825
0.0,0.136,0.9999379
0.0,0.1363,0.99993765
0.0,0.1367,0.99993753
0.0,0.1368,0.9999374
0.0,0.137,0.9999373
0.0,0.1372,0.99993694
0.0,0.138,0.9999361
0.0,0.1382,0.99993575
0.0,0.1385,0.9999356
0.0,0.1388,0.99993503
0.0,0.1391,0.9999348
0.0,0.1393,0.9999347
0.0,0.1394,0.9999341
0.0,0.1396,0.9999337
0.0,0.1397,0.9999336
0.0,0.1403,0.99993324
0.0,0.1405,0.9999329
0.0,0.1408,0.99993277
0.0,0.1409,0.99993265
0.0,0.1411,0.9999325
0.0,0.1412,0.9999324
0.0,0.1416,0.99993217
0.0,0.1419,0.99993193
0.0,0.142,0.9999317
0.0,0.1423,0.9999316
0.0,0.1424,0.99993145
0.0,0.1426,0.9999311
0.0,0.1427,0.99993074
0.0,0.143,0.9999306
0.0,0.1435,0.9999298
0.0,0.1439,0.99992955
0.0,0.144,0.9999293
0.0,0.1442,0.9999291
0.0,0.1444,0.99992883
0.0,0.1448,0.9999285
0.0,0.1451,0.999928
0.0,0.1455,0.9999279
0.0,0.1462,0.9999268
0.0,0.1464,0.9999267
0.0,0.1465,0.99992657
0.0,0.1468,0.99992645
0.0,0.1476,0.99992573
0.0,0.1479,0.99992526
0.0,0.1483,0.99992514
0.0,0.1484,0.999925
0.0,0.1486,0.9999249
0.0,0.149,0.9999242
0.0,0.1494,0.99992406
0.0,0.1497,0.9999238
0.0,0.1501,0.9999231
0.0,0.1504,0.999923
0.0,0.1506,0.9999224
0.0,0.1508,0.9999223
0.0,0.151,0.9999219
0.0,0.1516,0.99992156
0.0,0.1523,0.9999198
0.0,0.1526,0.99991953
0.0,0.1528,0.9999194
0.0,0.1531,0.9999193
0.0,0.1536,0.99991846
0.0,0.1538,0.99991834
0.0,0.1543,0.9999176
0.0,0.1545,0.9999174
0.0,0.1546,0.99991727
0.0,0.155,0.99991703
0.0,0.1552,0.9999167
0.0,0.1554,0.99991655
0.0,0.1557,0.9999163
0.0,0.156,0.99991536
0.0,0.1563,0.99991524
0.0,0.1564,0.9999151
0.0,0.1566,0.999915
0.0,0.1568,0.9999145
0.0,0.1571,0.9999143
0.0,0.1574,0.9999137
0.0,0.1577,0.9999132
0.0,0.1578,0.9999131
