fpr,tpr,threshold
0.0031,0.8867,0.99691856
0.0031,0.8878,0.9966882
0.0032,0.8879,0.9966654
0.0032,0.8882,0.9966389
0.0033,0.8882,0.99662316
0.0033,0.8902,0.99629515
0.0034,0.8902,0.99627006
0.0034,0.8906,0.99623823
0.0035,0.8906,0.99622595
0.0035,0.891,0.9962131
0.0036,0.891,0.99621236
0.0036,0.8915,0.9961373
0.0037,0.8915,0.9961331
0.0037,0.8919,0.99610835
0.0038,0.8919,0.99610305
0.0038,0.892,0.99606836
0.0039,0.892,0.9960522
0.0039,0.8922,0.9960359
0.004,0.8922,0.99603075
0.004,0.8937,0.9958729
0.0041,0.8937,0.99587053
0.0041,0.8943,0.9957983
0.0042,0.8943,0.99579066
0.0042,0.8964,0.99543947
0.0043,0.8964,0.99539787
0.0043,0.9015,0.9942624
0.0044,0.9015,0.99422556
0.0044,0.9029,0.9938148
0.0045,0.9029,0.9938122
0.0045,0.9035,0.993721
0.0046,0.9035,0.9936666
0.0046,0.9045,0.9934848
0.0048,0.9045,0.9934362
0.0048,0.906,0.9928807
0.0049,0.906,0.99282235
0.0049,0.9075,0.9923644
0.005,0.9075,0.9923464
0.005,0.9085,0.9920366
0.0051,0.9085,0.9919778
0.0051,0.9104,0.9914124
0.0052,0.9104,0.99133027
0.0052,0.9114,0.9909922
0.0053,0.9114,0.99093693
0.0053,0.9118,0.99069184
0.0054,0.9118,0.9906811
0.0054,0.9119,0.990657
0.0055,0.9119,0.9906364
0.0055,0.9129,0.99023587
0.0056,0.9129,0.9902148
0.0056,0.9132,0.9900232
0.0057,0.9132,0.9899816
0.0057,0.9147,0.9893668
0.0058,0.9147,0.98925436
0.0058,0.9163,0.98848736
0.0059,0.9163,0.98848605
0.0059,0.9166,0.9881613
0.006,0.9166,0.98815405
0.006,0.9184,0.98714185
0.0061,0.9184,0.98710024
0.0061,0.9206,0.986067
0.0062,0.9206,0.9860389
0.0062,0.922,0.98485285
0.0065,0.922,0.9846283
0.0065,0.9222,0.9843732
0.0066,0.9222,0.984344
0.0066,0.9239,0.9825707
0.0067,0.9239,0.9823972
0.0067,0.9241,0.98233414
0.0068,0.9241,0.9822205
0.0068,0.9246,0.98203593
0.0069,0.9246,0.98198825
0.0069,0.9261,0.9804232
0.007,0.9261,0.98038334
0.007,0.9269,0.97952914
0.0071,0.9269,0.97952193
0.0071,0.9271,0.9793788
0.0072,0.9271,0.9792532
0.0072,0.9273,0.97919446
0.0074,0.9273,0.9790122
0.0074,0.9274,0.9789353
0.0075,0.9274,0.97886306
0.0075,0.9281,0.97784895
0.0076,0.9281,0.9778025
0.0076,0.9282,0.9777669
0.0077,0.9282,0.9776407
0.0077,0.9288,0.97681934
0.0078,0.9288,0.9767784
0.0078,0.929,0.9767333
0.0079,0.929,0.9765721
0.0079,0.9292,0.97650063
0.0081,0.9292,0.97636694
0.0081,0.9298,0.9753004
0.0082,0.9298,0.97519445
0.0082,0.9302,0.9749127
0.0083,0.9302,0.9747174
0.0083,0.9304,0.9745612
0.0084,0.9304,0.9745389
0.0084,0.9316,0.9739812
0.0085,0.9316,0.973684
0.0085,0.9317,0.97336763
0.0086,0.9317,0.97335196
0.0086,0.9323,0.9720106
0.0087,0.9323,0.97177535
0.0087,0.9327,0.9713378
0.0088,0.9327,0.97132796
0.0088,0.9341,0.9693189
0.0089,0.9341,0.96908915
0.0089,0.9354,0.9656015
0.009,0.9354,0.96543145
0.009,0.9358,0.9646621
0.0091,0.9358,0.96441287
0.0091,0.9361,0.96413124
0.0092,0.9361,0.9640728
0.0092,0.9367,0.96350634
0.0093,0.9367,0.96321315
0.0093,0.9375,0.9614907
0.0094,0.9375,0.961372
0.0094,0.938,0.96092784
0.0095,0.938,0.9604951
0.0095,0.9381,0.9604664
0.0096,0.9381,0.9604614
0.0096,0.9382,0.9604496
0.0097,0.9382,0.95955735
0.0097,0.9384,0.95914483
