fpr,tpr,threshold
0.0,0.1557,0.99993885
0.0,0.156,0.9999387
0.0,0.1561,0.9999386
0.0,0.1563,0.9999385
0.0,0.1568,0.99993813
0.0,0.1569,0.9999378
0.0,0.1573,0.99993753
0.0,0.1575,0.9999372
0.0,0.1578,0.99993706
0.0,0.158,0.9999368
0.0,0.1582,0.9999366
0.0,0.1583,0.99993634
0.0,0.1585,0.999936
0.0,0.1587,0.9999356
0.0,0.159,0.9999355
0.0,0.1594,0.9999348
0.0,0.1596,0.9999347
0.0,0.1597,0.99993455
0.0,0.1603,0.9999337
0.0,0.1604,0.9999336
0.0,0.1607,0.9999335
0.0,0.1612,0.99993277
0.0,0.1614,0.99993265
0.0,0.1615,0.9999325
0.0,0.1617,0.9999324
0.0,0.1618,0.9999323
0.0,0.163,0.9999316
0.0,0.1631,0.99993145
0.0,0.1633,0.99993134
0.0,0.1634,0.9999312
0.0001,0.1636,0.9999311
0.0001,0.1637,0.999931
0.0001,0.164,0.99993074
0.0001,0.1645,0.9999298
0.0001,0.1648,0.99992967
0.0001,0.1649,0.99992955
0.0001,0.1651,0.9999292
0.0001,0.1654,0.9999287
0.0001,0.1656,0.9999285
0.0001,0.1658,0.9999281
0.0001,0.1662,0.9999279
0.0001,0.1665,0.99992776
0.0001,0.1671,0.9999274
0.0001,0.1674,0.9999268
0.0001,0.1676,0.9999267
0.0001,0.168,0.999926
0.0001,0.1684,0.99992573
0.0001,0.1688,0.99992514
0.0001,0.1691,0.9999243
0.0001,0.1695,0.9999242
0.0001,0.1696,0.99992394
0.0001,0.1698,0.9999238
0.0001,0.1701,0.9999237
0.0001,0.1702,0.99992347
0.0001,0.1704,0.9999232
0.0001,0.1705,0.9999231
0.0001,0.1709,0.999923
0.0001,0.171,0.9999229
0.0001,0.1714,0.9999224
0.0001,0.1718,0.9999217
0.0001,0.172,0.9999213
0.0001,0.1723,0.99992096
0.0001,0.1725,0.99992085
0.0001,0.1726,0.99992037
0.0001,0.1728,0.9999201
0.0001,0.1734,0.9999186
0.0001,0.1737,0.99991846
0.0001,0.1739,0.9999182
0.0001,0.1744,0.99991703
0.0001,0.1748,0.9999168
0.0001,0.1757,0.99991524
0.0001,0.1759,0.999915
0.0001,0.1763,0.99991405
0.0001,0.1769,0.9999137
0.0001,0.1771,0.99991345
0.0001,0.1774,0.9999132
0.0001,0.1778,0.9999126
0.0001,0.178,0.9999125
0.0001,0.1782,0.9999119
0.0001,0.1785,0.99991167
0.0001,0.1787,0.99991155
0.0001,0.1788,0.9999114
0.0001,0.1792,0.9999113
0.0001,0.1794,0.99991107
0.0001,0.1797,0.99991095
0.0001,0.1799,0.9999107
0.0001,0.1802,0.99991035
0.0001,0.1804,0.9999101
0.0001,0.1806,0.99990976
0.0001,0.1808,0.99990964
0.0001,0.181,0.9999089
0.0001,0.1813,0.9999088
0.0001,0.1815,0.9999087
0.0001,0.1818,0.99990845
0.0001,0.1819,0.9999082
0.0001,0.1821,0.9999081
0.0001,0.1824,0.9999076
0.0001,0.183,0.9999074
0.0001,0.1831,0.999907
0.0001,0.1837,0.9999064
0.0001,0.1839,0.99990606
0.0001,0.1842,0.9999058
0.0001,0.1845,0.99990547
0.0001,0.1848,0.99990535
0.0001,0.185,0.9999051
0.0001,0.1856,0.9999038
0.0001,0.1858,0.9999033
0.0001,0.1861,0.9999032
0.0001,0.1865,0.99990296
0.0001,0.1867,0.9999027
0.0001,0.187,0.9999026
0.0001,0.1872,0.99990225
0.0001,0.1878,0.9999013
0.0001,0.1879,0.9999012
0.0001,0.1883,0.99990106
0.0001,0.1887,0.99990034
0.0001,0.1889,0.9999002
0.0001,0.189,0.9999001
0.0001,0.1892,0.9999
0.0001,0.1893,0.9998996
0.0001,0.1899,0.999899
0.0001,0.1904,0.9998977
0.0001,0.1906,0.9998976
0.0001,0.1907,0.99989724
0.0001,0.1909,0.9998971
0.0001,0.1912,0.999897
0.0001,0.1914,0.99989665
0.0001,0.1917,0.99989593
0.0001,0.1923,0.9998957
0.0001,0.1927,0.99989545
0.0001,0.1931,0.999895
0.0001,0.1934,0.99989486
0.0001,0.1936,0.99989474
0.0001,0.1937,0.9998945
0.0001,0.1939,0.99989426
0.0001,0.194,0.99989414
0.0001,0.1942,0.99989367
0.0001,0.1945,0.99989307
0.0001,0.1947,0.99989295
0.0001,0.195,0.99989223
0.0001,0.1952,0.999892
0.0001,0.1955,0.9998914
0.0001,0.196,0.9998913
0.0001,0.1962,0.9998909
0.0001,0.1964,0.9998907
0.0001,0.1968,0.9998901
0.0001,0.197,0.99988997
0.0001,0.1974,0.99988925
0.0001,0.1976,0.99988866
0.0001,0.1981,0.99988794
0.0001,0.1983,0.9998877
0.0001,0.1985,0.999887
0.0001,0.1987,0.99988675
0.0001,0.199,0.9998864
0.0001,0.1992,0.99988616
0.0001,0.1995,0.9998857
0.0001,0.1998,0.9998852
0.0001,0.2,0.99988496
0.0001,0.2002,0.9998847
0.0001,0.2004,0.9998846
0.0001,0.2005,0.9998845
0.0001,0.2009,0.999884
0.0001,0.2011,0.9998838
0.0001,0.2015,0.99988365
0.0001,0.2016,0.9998832
0.0001,0.2018,0.99988306
0.0001,0.2021,0.99988246
0.0001,0.2023,0.999882
0.0001,0.2026,0.9998815
0.0001,0.2028,0.99988127
0.0001,0.2035,0.9998801
0.0001,0.2038,0.99987996
0.0001,0.2044,0.99987924
0.0001,0.2046,0.99987876
0.0001,0.2048,0.9998785
0.0001,0.2049,0.9998783
0.0001,0.2051,0.9998779
0.0001,0.2052,0.9998778
0.0001,0.2054,0.9998777
0.0001,0.2055,0.9998776
0.0001,0.2059,0.9998772
0.0001,0.206,0.9998771
0.0001,0.2062,0.99987674
0.0001,0.2063,0.9998765
0.0001,0.2066,0.99987626
0.0001,0.2068,0.99987566
0.0001,0.2072,0.9998754
0.0001,0.2075,0.9998746
0.0001,0.2079,0.99987423
0.0001,0.2082,0.999874
0.0001,0.2085,0.9998734
0.0001,0.2088,0.9998733
0.0001,0.209,0.9998728
0.0001,0.2093,0.9998727
0.0001,0.21,0.99987125
0.0001,0.2102,0.9998709
0.0001,0.2103,0.9998708
0.0001,0.2105,0.99987066
0.0001,0.2106,0.99987054
0.0001,0.2108,0.9998702
0.0001,0.2111,0.99986994
0.0001,0.2112,0.9998697
0.0001,0.2114,0.9998696
0.0001,0.2122,0.99986744
0.0001,0.2125,0.9998673
0.0001,0.2127,0.9998672
0.0001,0.213,0.9998671
0.0001,0.2132,0.99986696
0.0001,0.2135,0.99986625
0.0001,0.2137,0.9998659
0.0001,0.214,0.9998652
0.0001,0.2143,0.99986506
0.0001,0.2144,0.99986494
0.0001,0.2152,0.999864
0.0001,0.2155,0.9998636
0.0001,0.2157,0.9998634
0.0001,0.2159,0.9998628
0.0002,0.216,0.99986255
0.0002,0.2164,0.99986184
0.0002,0.2167,0.9998617
0.0002,0.2169,0.9998616
0.0002,0.2172,0.9998615
0.0002,0.2176,0.99986124
0.0002,0.2179,0.99986064
0.0002,0.2183,0.9998604
0.0002,0.2185,0.99986005
0.0002,0.2188,0.9998599
0.0002,0.2193,0.99985874
0.0002,0.2197,0.9998579
0.0002,0.2199,0.99985766
0.0002,0.2205,0.9998568
0.0002,0.2206,0.9998567
0.0002,0.2208,0.9998565
0.0002,0.2209,0.99985635
0.0002,0.2211,0.999856
0.0002,0.2214,0.9998554
0.0002,0.2216,0.9998553
0.0002,0.2218,0.9998548
0.0002,0.2222,0.99985456
0.0002,0.2223,0.99985373
0.0002,0.2225,0.9998535
0.0002,0.2226,0.9998534
0.0002,0.2228,0.99985325
0.0002,0.2229,0.9998528
0.0002,0.2231,0.99985254
0.0002,0.2232,0.9998523
0.0002,0.2236,0.9998522
0.0002,0.224,0.9998517
0.0002,0.2242,0.99985135
0.0002,0.2243,0.9998512
0.0002,0.2249,0.9998504
0.0002,0.2257,0.9998473
0.0002,0.2259,0.9998472
0.0002,0.2263,0.9998461
0.0002,0.2266,0.999846
0.0002,0.2268,0.99984574
0.0002,0.2272,0.99984515
0.0002,0.2275,0.999845
0.0002,0.2277,0.9998449
0.0002,0.228,0.9998442
0.0002,0.2283,0.99984396
0.0002,0.2284,0.99984336
0.0002,0.2286,0.99984324
0.0002,0.2289,0.99984276
0.0002,0.2291,0.9998424
0.0002,0.2294,0.9998418
0.0002,0.2296,0.9998417
0.0002,0.2301,0.99983966
0.0002,0.2303,0.9998394
0.0002,0.2308,0.99983776
0.0002,0.2312,0.9998375
